,Filename,Role,Seniority Level,Employer/Recruiter,Company,Industry,Skills Match,Link,Word Count_x,Text,Masters,PhD,Higher Education,none,bt,tt,Clean Text,bt_cats,skills_cats,tt_cats
273,desc277,Data Scientist,Entry level,E,Brentwood Borough Council,"Non-profit Organization Management,  Staffing & Recruiting,  Government Administration",1,https://www.linkedin.com/jobs/search/?currentJobId=1970546902&f_E=2&geoId=101165590&keywords=data%20science&location=United%20Kingdom&start=100,280,wokingham borough council based wokingham town centre currently recruiting data scientist full time 6 month ftc work within imt team purpose role accountability executing direction council ’ s data strategy maximise value data council holds advising driving data quality standards across organisation identifying opportunities implementing data science solutions providing analysis insights council departments work data specialists data analysts alongside team developers testers within larger information management department work highly demanding fast paced customer orientated environment across diverse range services systems data produce high quality processes underpin council services key duties responsibilities accountabilities accountable implementation development digital data strategy responsibility mentoring data analysts build robust solutions required make key strategic decisions database design business intelligence leading extending council ’ s data third party sources information accountable ensuring solutions processes comply organisations architectural standards lead unit testing integration testing issue resolution respect solution designs ownership creation development council ’ s key performance management solutions skills knowledge experience required ability lead deliver range development projects tasks activities demonstrate ability manage supervise development team activities ability design develop range solutions ability influence unafraid constructively challenge excellent analytical technical skills significant experience data management skills extract merging cleanse manipulate large data sets qualifications required degree level equivalent relevant professional qualification don ’ t miss opportunity join excellent customer service imt team would like informal discussion role please contact julie teague email julieteaguewokinghamgovuk closing date 11pm 8th august 2020 interview date 17th august 2020 subject change informal discussion please contact julie teague julieteaguewokinghamgovuk apply please follow link online application form cv ’ s accepted wokingham borough council committed safeguarding promoting welfare children vulnerable adults expects staff workers volunteers share commitment wokingham borough council equal opportunities employer,0,0,0,0.3,0.4,0.3,wokingham borough council based wokingham town centre currently recruiting data scientist full time DIGIT month ftc work within imt team purpose role accountability executing direction council data strategy maximise value data council holds advising driving data quality standards across organisation identifying opportunities implementing data science solutions providing analysis insights council departments work data specialists data analysts alongside team developers testers within larger information management department work highly demanding fast paced customer orientated environment across diverse range services systems data produce high quality processes underpin council services key duties responsibilities accountabilities accountable implementation development digital data strategy responsibility mentoring data analysts build robust solutions required make key strategic decisions database design business intelligence leading extending council data third party sources information accountable ensuring solutions processes comply organisations architectural standards lead unit testing integration testing issue resolution respect solution designs ownership creation development council key performance management solutions skills knowledge experience required ability lead deliver range development projects tasks activities demonstrate ability manage supervise development team activities ability design develop range solutions ability influence unafraid constructively challenge excellent analytical technical skills significant experience data management skills extract merging cleanse manipulate large data sets qualifications required degree level equivalent relevant professional qualification miss opportunity join excellent customer service imt team would like informal discussion role please contact julie teague email julieteaguewokinghamgovuk closing date DIGIT pm DIGIT th august DIGIT interview date DIGIT th august DIGIT subject change informal discussion please contact julie teague julieteaguewokinghamgovuk apply please follow link online application form cv accepted wokingham borough council committed safeguarding promoting welfare children vulnerable adults expects staff workers volunteers share commitment wokingham borough council equal opportunities employer,"(0.2, 0.4]","(0.8, 1.0]","(0.2, 0.4]"
293,desc297,Data Scientist,Entry level,E,VaynerMedia,"Marketing & Advertising,  Online Media,  Internet",0.958333333,https://www.linkedin.com/jobs/search/?currentJobId=1987265699&f_E=2&geoId=101165590&keywords=data%20science&location=United%20Kingdom&start=125,296,vaynermedia fullservice global agency built deliver integrated programs across creative strategy production media one roof drive tangible business results biggest brands world team uk data science analytics team established 6 months ago already providing huge value clients emea help lay foundations best class measurement data visualisation modelling drive real business value results second member exceedingly valuable arm vaynermedia uks offering lots exposure freedom drive innovation really utilise vast amounts data world advertising slot team bring youll ideally degree mathematics applied mathematics physics engineering computer science problemsolving course data visualization key skill youll working large datasets youve used datastudio tableau data visualisation tools would great ! google sheets excel also tools used daily team youll need comfortable using daily basis coding important part data scientist looking knowledge python r pandas sklearn numpy matplotlib ability use notebooks jupyter google colab important pytorch tensorflow plus java script google scripts also would data scientist without statistics ! wed love see knowledge ab hypothesis testing confidence intervals pvalues regressions linear regression generalized additive models time series correlation analysis advanced ml experience plus ! youll daytoday automating reports save team time presenting way helps tell story within data seamlessly possible devising rigorous testing learning agendas help clients measure top point view campaigns performing come mixture platform native lift studies bespoke matched marketing testing channel mix tests end end project initial exploratory data analysis hypothesistest design monitoring presentation results stay top industry whole better measure effectiveness campaigns constantly work improve campaign performance insights collection takeaways generally strive overdeliver clients vaynermedia equal opportunity employer means vaynermedia provides equal employment opportunities staff members job applicants without regard gender pregnancy marital civil partnership status gender reassignment race disability sexual orientation religious belief part time fixed term employment age legally protected class candidates must authorised work uk,0,0,0,0.25,0.4,0.35,vaynermedia fullservice global agency built deliver integrated programs across creative strategy production media one roof drive tangible business results biggest brands world team uk data science analytics team established DIGIT months ago already providing huge value clients emea help lay foundations best class measurement data visualisation modelling drive real business value results second member exceedingly valuable arm vaynermedia uks offering lots exposure freedom drive innovation really utilise vast amounts data world advertising slot team bring youll ideally degree mathematics applied mathematics physics engineering computer science problemsolving course data visualization key skill youll working large datasets youve used datastudio tableau data visualisation tools would great google sheets excel also tools used daily team youll need comfortable using daily basis coding important part data scientist looking knowledge python r pandas sklearn numpy matplotlib ability use notebooks jupyter google colab important pytorch tensorflow plus java script google scripts also would data scientist without statistics wed love see knowledge ab hypothesis testing confidence intervals pvalues regressions linear regression generalized additive models time series correlation analysis advanced ml experience plus youll daytoday automating reports save team time presenting way helps tell story within data seamlessly possible devising rigorous testing learning agendas help clients measure top point view campaigns performing come mixture platform native lift studies bespoke matched marketing testing channel mix tests end end project initial exploratory data analysis hypothesistest design monitoring presentation results stay top industry whole better measure effectiveness campaigns constantly work improve campaign performance insights collection takeaways generally strive overdeliver clients vaynermedia equal opportunity employer means vaynermedia provides equal employment opportunities staff members job applicants without regard gender pregnancy marital civil partnership status gender reassignment race disability sexual orientation religious belief part time fixed term employment age legally protected class candidates must authorised work uk,"(0.2, 0.4]","(0.8, 1.0]","(0.2, 0.4]"
294,desc298,Machine Learning Engineer,Entry level,E,Antiverse,"Information Technology & Services,  Computer Software,  Biotechnology",0.923076923,https://www.linkedin.com/jobs/search/?currentJobId=1982222423&f_E=2&geoId=101165590&keywords=data%20science&location=United%20Kingdom&start=125,253,machine learning engineer young dynamic fullstack biotech company bringing better treatments patients sooner aipowered drug discovery platform really exciting position offering significant influence modelling program company ’ s direction pursuing genuinely new challenging different goals isnt imagenet sentiment analysis solid strategy already demonstrated unique progress want part team crack huge industry problem youre excited thought developing creative new tools making impact patients get touch ! role part core team great opportunity architect aipowered discovery platform gcp data processing workflows cicd implementations plenty exciting avenues explore ! someone ambitious wants take big problems help drive company towards success unprecedented speed lots pure research may also get involved key business activities like talking stakeholders driving collaborations contributing funding applications publications know best people come shapes sizes thats makes life interesting care skills determination enthusiasm job joining antiverse become big part company success want make impact right place key responsibilities architecting scalable ml solution end end gcp maintaining vendoragnostic core leading decisions aspects software development implementing best software development practices requirements msc computer science 5 years experience software engineering expert knowledge python tensorflow expert architecting solutions gcp experienced building bioinformatics pipelines experienced working multiple cloud providers strong skills problemsolving planning documentation organisation respect others ability work communicate well others essential startup tackles issue nobody thought could addressed need approach obstacles problem solution find it ! comfortable uncertainty make decisions regardless need selfdisciplined able work without much guidance nudging others drive get tasks done preferred cclic built cnns proteomics space good knowledge biologybiochemistrychemistrymedicinedrug discovery aptitude picking quickly,1,0,1,0.294117647,0.411764706,0.294117647,machine learning engineer young dynamic fullstack biotech company bringing better treatments patients sooner aipowered drug discovery platform really exciting position offering significant influence modelling program company direction pursuing genuinely new challenging different goals isnt imagenet sentiment analysis solid strategy already demonstrated unique progress want part team crack huge industry problem youre excited thought developing creative new tools making impact patients get touch role part core team great opportunity architect aipowered discovery platform gcp data processing workflows cicd implementations plenty exciting avenues explore someone ambitious wants take big problems help drive company towards success unprecedented speed lots pure research may also get involved key business activities like talking stakeholders driving collaborations contributing funding applications publications know best people come shapes sizes thats makes life interesting care skills determination enthusiasm job joining antiverse become big part company success want make impact right place key responsibilities architecting scalable ml solution end end gcp maintaining vendoragnostic core leading decisions aspects software development implementing best software development practices requirements msc computer science DIGIT years experience software engineering expert knowledge python tensorflow expert architecting solutions gcp experienced building bioinformatics pipelines experienced working multiple cloud providers strong skills problemsolving planning documentation organisation respect others ability work communicate well others essential startup tackles issue nobody thought could addressed need approach obstacles problem solution find comfortable uncertainty make decisions regardless need selfdisciplined able work without much guidance nudging others drive get tasks done preferred cclic built cnns proteomics space good knowledge biologybiochemistrychemistrymedicinedrug discovery aptitude picking quickly,"(0.4, 0.6]","(0.8, 1.0]","(0.2, 0.4]"
300,desc304,Data Scientist,Entry level,R,Third Republic - Recruitment Solutions for Digital Transformation,"Information Technology & Services,  Computer Software  Financial Services",0.894736842,https://www.linkedin.com/jobs/search/?currentJobId=1992806089&f_E=2&geoId=101165590&keywords=data%20science&location=United%20Kingdom&start=125,206,data scientist london hiring better expanding horizons solving real world challenges ! working client offer truly rewarding professional opportunities great salary part access top clients working ground shaking projects reshaping new markets exciting position experienced dynamic data scientist build statistical models solve specific operational problems predicting equipment failure mentor team colleagues collaborate talented data scientists leading client organizations work clients ’ entire data ecosystem understand requirements optimize clients performance needs gather meaningful insights data apply data science achieve measurable result crime improve healthcare optimize manufacturing requirements advanced degree quantitative discipline statistics mathematics econometrics economics 5 years deep technical experience predictive analytics machine learning good expertise r python julia sql gmpl deep understanding tensorflow expert knowledge data science support vector machines neural nets deep learning experience leading teams mentoring others ready travel around london shouldn ’ t miss opportunity attractive salary £60000 £85000 pa balanced worklife friendly supportive work culture third republic new breed agency helping people skilled advanced technologies careers plethora unique job opportunities people skilled salesforce workday mulesoft devops aws google cloud azure architecture software sales please contact us 0203 762 2667 would like find current market trends services offer cloudcareers talent management service helping people access hidden job market data sciencedata scientistalgorithms cloud platforms,0,0,0,0.5,0.4,0.1,data scientist london hiring better expanding horizons solving real world challenges working client offer truly rewarding professional opportunities great salary part access top clients working ground shaking projects reshaping new markets exciting position experienced dynamic data scientist build statistical models solve specific operational problems predicting equipment failure mentor team colleagues collaborate talented data scientists leading client organizations work clients entire data ecosystem understand requirements optimize clients performance needs gather meaningful insights data apply data science achieve measurable result crime improve healthcare optimize manufacturing requirements advanced degree quantitative discipline statistics mathematics econometrics economics DIGIT years deep technical experience predictive analytics machine learning good expertise r python julia sql gmpl deep understanding tensorflow expert knowledge data science support vector machines neural nets deep learning experience leading teams mentoring others ready travel around london miss opportunity attractive salary DIGIT DIGIT pa balanced worklife friendly supportive work culture third republic new breed agency helping people skilled advanced technologies careers plethora unique job opportunities people skilled salesforce workday mulesoft devops aws google cloud azure architecture software sales please contact us DIGIT DIGIT DIGIT would like find current market trends services offer cloudcareers talent management service helping people access hidden job market data sciencedata scientistalgorithms cloud platforms,"(0.2, 0.4]","(0.8, 1.0]","(-0.001, 0.2]"
306,desc310,Data Scientist,Entry level,E,Bidstack Group PLC,Information Technology & Services,0.9375,https://www.linkedin.com/jobs/search/?currentJobId=1964193514&f_E=2&geoId=101165590&keywords=data%20science&location=United%20Kingdom&start=150,171,bidstack looking data scientist build new analytical solutions bring insights evaluations drive business work directly data daily basis coordinate solutions tech product teams role dive deep ingame audience viewability data build visualisations provide analysis share insight easy understand way become contributor success company looking selfstarter good technical skills ability work flexibly fastpaced company important passion data keenness learn responsibilities work closely tech product sales teams ensure data reliable high quality used team membersprovide enduser friendly clear visualisations data insights demandsynthesise data new insightful meaningful metrics encourage data usage company providing insights visualisations data facts help endusers make data driven decisionstake part development deployment predictive modelsalgorithms requirements degree statistics machine learning mathematics computer science similar 1 year professional experience data scienceexperience using data visualisation tools like looker tableau similarexpertise sql python good knowledge various ml ai methodologiesconfidence presenting data insights coherent manner technical well nontechnical team membersdesire work within fastpaced environment learn new skills quickly nice experience designing building deploying machine learning models segmentationexperience working bigquery mlexperience digital advertising understanding interest gaming,0,0,0,0.2,0.4,0.4,bidstack looking data scientist build new analytical solutions bring insights evaluations drive business work directly data daily basis coordinate solutions tech product teams role dive deep ingame audience viewability data build visualisations provide analysis share insight easy understand way become contributor success company looking selfstarter good technical skills ability work flexibly fastpaced company important passion data keenness learn responsibilities work closely tech product sales teams ensure data reliable high quality used team membersprovide enduser friendly clear visualisations data insights demandsynthesise data new insightful meaningful metrics encourage data usage company providing insights visualisations data facts help endusers make data driven decisionstake part development deployment predictive modelsalgorithms requirements degree statistics machine learning mathematics computer science similar DIGIT year professional experience data scienceexperience using data visualisation tools like looker tableau similarexpertise sql python good knowledge various ml ai methodologiesconfidence presenting data insights coherent manner technical well nontechnical team membersdesire work within fastpaced environment learn new skills quickly nice experience designing building deploying machine learning models segmentationexperience working bigquery mlexperience digital advertising understanding interest gaming,"(0.2, 0.4]","(0.8, 1.0]","(0.2, 0.4]"
313,desc317,Data Scientist,Entry level,E,CGG,"Oil & Energy,  Information Technology & Services,  Computer Software",1,https://www.linkedin.com/jobs/search/?currentJobId=1975542988&f_E=2&geoId=101165590&keywords=data%20science&location=United%20Kingdom&start=200,429,company description technology company passion geoscience cgg pioneering technology company providing world class fully integrated geoscience services within global energy sector created 1931 history tells story profession conducted passion adventure stretching across five continents employ excess 5500 people worldwide bring unique blend talent energy working together deliver unrivalled innovative solutions customers cuttingedge technology geoscience achieved outstanding leadership strong focus innovation commitment delivering best sustainable solutions clients energy challenges bring clients unique range technologies services designed generate stunning 3d images geological data remote sensing information earth ’ s surface subsurface structures job description cgg ’ s satellite mapping business unit worldleading supplier satellite imagery elevation data innovative derived mapping monitoring solutions technology expertise transform satellite image pixels actionable information reducing risk uncertainty across variety applications markets including oil gas mining engineering environment defence exciting collection new roles opened support development operational rollout next generation solutions reporting innovation lead python data scientist support business growing production development across wide range satellite imagery derived valueadd solutions successful candidate work part team responsible development maintenance systems tools largescale satellite data processing well supporting wider gis projects tasks seeking candidate excellent communication skills able interact work well direct team well across disciplines ability work independently required innovative thinker ability take initiative communicate well solve problems find best solutions cgg satellite mapping based edenbridge kent united kingdom covid19 pandemic staff homebased qualifications successful candidate 02 years ’ industry experience strong understanding knowledge data science machine learning python would also desirable knowledge pytorch particularly convolutional neural networks data science python libraries eg dask numpy pandas scikitlearn xarray geospatial data formats eg esri shapefiles geotiff written verbal competency english essential additional information learning development culture learning complementary approach supported selfguided career development enables design tailored courses suit specific needs individual aid personal growth areas related technical commercial personal skills via extensive suite cgg developed courses managed cgg university platform­ benefits package quarterly performance based bonus initially 22 days holiday future increases complemented flexible buying selling holiday program company contributory pension plan relocation assistance flexible private medical dental care programs tailored suit individual family needs employee assistance program support staff care staff environment recognise importance work life balance employees supported flexible working relaxed dress code policies recognise actively support wellbeing staff many different initiatives social club events spontaneous reward events throughout year discounts schemes including gym membership cycle purchase scheme discounts nationwide restaurants cinema tickets days benefits platform tech travel fashion discounts available benefits platform encourage actively support strong sense community volunteering various company initiatives well strong company commitment protecting environment sustainable solutions energy saving waste reduction enterprises,0,0,0,0.3,0.4,0.3,company description technology company passion geoscience cgg pioneering technology company providing world class fully integrated geoscience services within global energy sector created DIGIT history tells story profession conducted passion adventure stretching across five continents employ excess DIGIT people worldwide bring unique blend talent energy working together deliver unrivalled innovative solutions customers cuttingedge technology geoscience achieved outstanding leadership strong focus innovation commitment delivering best sustainable solutions clients energy challenges bring clients unique range technologies services designed generate stunning DIGIT d images geological data remote sensing information earth surface subsurface structures job description cgg satellite mapping business unit worldleading supplier satellite imagery elevation data innovative derived mapping monitoring solutions technology expertise transform satellite image pixels actionable information reducing risk uncertainty across variety applications markets including oil gas mining engineering environment defence exciting collection new roles opened support development operational rollout next generation solutions reporting innovation lead python data scientist support business growing production development across wide range satellite imagery derived valueadd solutions successful candidate work part team responsible development maintenance systems tools largescale satellite data processing well supporting wider gis projects tasks seeking candidate excellent communication skills able interact work well direct team well across disciplines ability work independently required innovative thinker ability take initiative communicate well solve problems find best solutions cgg satellite mapping based edenbridge kent united kingdom covid DIGIT pandemic staff homebased qualifications successful candidate DIGIT years industry experience strong understanding knowledge data science machine learning python would also desirable knowledge pytorch particularly convolutional neural networks data science python libraries eg dask numpy pandas scikitlearn xarray geospatial data formats eg esri shapefiles geotiff written verbal competency english essential additional information learning development culture learning complementary approach supported selfguided career development enables design tailored courses suit specific needs individual aid personal growth areas related technical commercial personal skills via extensive suite cgg developed courses managed cgg university platform benefits package quarterly performance based bonus initially DIGIT days holiday future increases complemented flexible buying selling holiday program company contributory pension plan relocation assistance flexible private medical dental care programs tailored suit individual family needs employee assistance program support staff care staff environment recognise importance work life balance employees supported flexible working relaxed dress code policies recognise actively support wellbeing staff many different initiatives social club events spontaneous reward events throughout year discounts schemes including gym membership cycle purchase scheme discounts nationwide restaurants cinema tickets days benefits platform tech travel fashion discounts available benefits platform encourage actively support strong sense community volunteering various company initiatives well strong company commitment protecting environment sustainable solutions energy saving waste reduction enterprises,"(0.2, 0.4]","(0.8, 1.0]","(0.2, 0.4]"
315,desc319,Machine Learning Engineer,Entry level,R,SoulTek,"Staffing & Recruiting,  Human Resources,  Management Consulting",1,https://www.linkedin.com/jobs/search/?currentJobId=1946336148&f_E=2&geoId=101165590&keywords=data%20science&location=United%20Kingdom&start=200,80,soultek exists change recruitment work companies big small change way recruit retain top technical talent specialist recruiters work clients gain deep understanding culture working environment deliver exceptional personable service getting know company detail written job spec approach allows clients gain access passive candidates hire quickly effectively maintaining high quality across permanent interim contract roles work candidates understand needs provide world class personable service getting know want change jobs perfect position look like create genuine connections clients candidates build fantastic teams,0,0,0,0.285714286,0.428571429,0.285714286,soultek exists change recruitment work companies big small change way recruit retain top technical talent specialist recruiters work clients gain deep understanding culture working environment deliver exceptional personable service getting know company detail written job spec approach allows clients gain access passive candidates hire quickly effectively maintaining high quality across permanent interim contract roles work candidates understand needs provide world class personable service getting know want change jobs perfect position look like create genuine connections clients candidates build fantastic teams,"(0.4, 0.6]","(0.8, 1.0]","(0.2, 0.4]"
316,desc320,Machine Learning Engineer,Entry level,E,Wootzano Ltd,"Industrial Automation,  Food Production,  Mechanical Or Industrial Engineering",1,https://www.linkedin.com/jobs/search/?currentJobId=1982226186&f_E=2&geoId=101165590&keywords=data%20science&location=United%20Kingdom&start=225,189,about wootzano job description wootzano allow robots feel sense like humans using patented electronic skin electronic skin called wootzkin wootzkin following key features soft stretchable conformable highly sensitive pressure sensor able withstand heavy loads going beyond human skin evolution smell electronic skin enhanced patented gripping abilities durable chemical heat resistant nontoxic food safe piezoresistive piezoelectric signals gives magnitude direction force detect slippages integration temperaturehumidity chemical sensors machine learning algorithms enabling information gathering data produced eskin wootzano currently commercialising highend fruit veg robotic packaging system tested due delivery q1 2021 sales upwards £300 million expected next 3 years perfect opportunity join become part success wootzano looking machine learning engineer fresh produce packaging system ideal candidate someone excels proactive thinking thinking box find working bleedingedge technology enabling robots perform performance better human workers using stateoftheart electronic skin called wootzkin makes robotic systems extremely dexterous mandatory experience phdmengbeng computer scienceelectronicsmechanicalrobotics engineering cc python linuxunix systems machine learningdeep learning algorithm development analytical problemsolving independent working ability excellent communication tensorflow desirable experience robotic systems integration robotic operating system ros camera vision system integration object dectection algorithms programming controlling robotic manipulators endeffectors conveyor control systems,0,1,1,0.333333333,0.5,0.166666667,about wootzano job description wootzano allow robots feel sense like humans using patented electronic skin electronic skin called wootzkin wootzkin following key features soft stretchable conformable highly sensitive pressure sensor able withstand heavy loads going beyond human skin evolution smell electronic skin enhanced patented gripping abilities durable chemical heat resistant nontoxic food safe piezoresistive piezoelectric signals gives magnitude direction force detect slippages integration temperaturehumidity chemical sensors machine learning algorithms enabling information gathering data produced eskin wootzano currently commercialising highend fruit veg robotic packaging system tested due delivery q DIGIT DIGIT sales upwards DIGIT million expected next DIGIT years perfect opportunity join become part success wootzano looking machine learning engineer fresh produce packaging system ideal candidate someone excels proactive thinking thinking box find working bleedingedge technology enabling robots perform performance better human workers using stateoftheart electronic skin called wootzkin makes robotic systems extremely dexterous mandatory experience phdmengbeng computer scienceelectronicsmechanicalrobotics engineering cc python linuxunix systems machine learningdeep learning algorithm development analytical problemsolving independent working ability excellent communication tensorflow desirable experience robotic systems integration robotic operating system ros camera vision system integration object dectection algorithms programming controlling robotic manipulators endeffectors conveyor control systems,"(0.4, 0.6]","(0.8, 1.0]","(-0.001, 0.2]"
318,desc322,Data Scientist,Entry level,R,Antal International,"Information Technology & Services,  Human Resources,  Financial Services",0.866666667,https://www.linkedin.com/jobs/search/?currentJobId=1979729013&f_E=2&geoId=101165590&keywords=data%20science&location=United%20Kingdom&start=250,133,job description client heart powering organisations enhanced artificial intelligence enter new dimension client development looking next generation ai dataengineering researchers analytically focused lead play key role one following design implement sophisticated ai products design build ai related engineering ip build end end multicomponent analytics solutions premise cloud including robust data pipelines scale ai algorithmsmodels production big data scale engineering component critical ai projects typical background phd studies computer scienceengineeringsoftware engineering complex coding highly passionate creating building unique box tools hands expert lead programmer incl experience handling data sql spark mandatory strong technical architecture design build skills experienced building end end solutions premise cloud strong knowledge atleast one cloud families among azure google aws ability scale algorithms production big data scale parkside recruitment ltd acting employment agency relation vacancy parkside recruitment equal opportunities employer,0,1,1,0.25,0.5,0.25,job description client heart powering organisations enhanced artificial intelligence enter new dimension client development looking next generation ai dataengineering researchers analytically focused lead play key role one following design implement sophisticated ai products design build ai related engineering ip build end end multicomponent analytics solutions premise cloud including robust data pipelines scale ai algorithmsmodels production big data scale engineering component critical ai projects typical background phd studies computer scienceengineeringsoftware engineering complex coding highly passionate creating building unique box tools hands expert lead programmer incl experience handling data sql spark mandatory strong technical architecture design build skills experienced building end end solutions premise cloud strong knowledge atleast one cloud families among azure google aws ability scale algorithms production big data scale parkside recruitment ltd acting employment agency relation vacancy parkside recruitment equal opportunities employer,"(0.4, 0.6]","(0.8, 1.0]","(0.2, 0.4]"
322,desc326,Data Scientist,Entry level,E,"Ministry of Housing, Communities and Local Government","Non-profit Organization Management,  Government Administration,  Financial Services",0.8,https://www.linkedin.com/jobs/search/?currentJobId=1980683381&f_E=2&geoId=101165590&keywords=data%20science&location=United%20Kingdom&start=275,283,you part new team responsible delivering government ’ s commitment develop spatial framework oxfordcambridge arc unique opportunity involved development strategic plan national visibility globallysignificant economic area – opportunity develop worldleading exemplar approach regional strategic planning role lead developing transformational approach data standardisation creating arcwide data observatory part supporting delivery spatial framework opportunity arc lead way act testbed digital innovation within planning part team values holistic approach placemaking sustainability economic growth work colleagues across oxfordcambridge arc unit mhclg ensure decisions made agreements reach local partners benefit local people businesses environment long term team form part oxfordcambridge arc unit within mhclg ’ s housing delivery directorate reports director general decentralisation local growth responsibilities role holder responsible following lead development arcwide data observatory form interactive monitoring dashboard establishing standardised digitised arcwide evidence base conducting analysis planning economic data forming new datasets creation gis spatial mapping tool establishing best data standards designing specification arc data observatory digital spatial analysis tool lead contact commissioned work area work local partners ensure works existing systems ensure common interface works work acrossgovernment align digital strategy teams work line management heo data scientist looking candidates strategic thinker ability also get across detail you ’ ll need understand quality assure technical work making accessible ministers general readers use evidence sound judgement influence decision makers organisational skills ability work independence fast paced dynamic environment ability see bigger picture making links thinking creatively order position work within bigger picture including times change demonstrate leadership providing influence direction guidance deliver digital objectives spatial framework relationship management communications stakeholders hold prepared work towards relevant data scientist qualification desirable experience strategic planning placemaking expertise planning similar professional qualification awareness experience understanding oxfordcambridge arc area unique opportunities challenges faces,0,0,0,0.083333333,0.666666667,0.25,you part new team responsible delivering government commitment develop spatial framework oxfordcambridge arc unique opportunity involved development strategic plan national visibility globallysignificant economic area opportunity develop worldleading exemplar approach regional strategic planning role lead developing transformational approach data standardisation creating arcwide data observatory part supporting delivery spatial framework opportunity arc lead way act testbed digital innovation within planning part team values holistic approach placemaking sustainability economic growth work colleagues across oxfordcambridge arc unit mhclg ensure decisions made agreements reach local partners benefit local people businesses environment long term team form part oxfordcambridge arc unit within mhclg housing delivery directorate reports director general decentralisation local growth responsibilities role holder responsible following lead development arcwide data observatory form interactive monitoring dashboard establishing standardised digitised arcwide evidence base conducting analysis planning economic data forming new datasets creation gis spatial mapping tool establishing best data standards designing specification arc data observatory digital spatial analysis tool lead contact commissioned work area work local partners ensure works existing systems ensure common interface works work acrossgovernment align digital strategy teams work line management heo data scientist looking candidates strategic thinker ability also get across detail need understand quality assure technical work making accessible ministers general readers use evidence sound judgement influence decision makers organisational skills ability work independence fast paced dynamic environment ability see bigger picture making links thinking creatively order position work within bigger picture including times change demonstrate leadership providing influence direction guidance deliver digital objectives spatial framework relationship management communications stakeholders hold prepared work towards relevant data scientist qualification desirable experience strategic planning placemaking expertise planning similar professional qualification awareness experience understanding oxfordcambridge arc area unique opportunities challenges faces,"(0.6, 0.8]","(0.6, 0.8]","(0.2, 0.4]"
